
customer_id,age,monthly_income,emi,credit_card_due,emi_to_income_ratio,credit_utilization,missed_payments,salary_delay,job_loss,avg_balance,balance_drop_ratio,atm_withdrawals,spending_change,bill_delay_count,account_tenure,label,total_obligations,debt_stress_ratio,liquidity_buffer,spending_instability,payment_discipline,financial_health_score,shock_flag,credit_dependency,early_risk_flag,stability_score
CUST005076,35,65894,24420,6366,0.37,0.47,0,1,0,117602,0.03,1,-0.01,0,43,0,30786,0.4672049048471788,41474,0.01,1.0,0.85,0,2992.02,0,1.0715105470824795
CUST005077,39,87559,36970,42475,0.42,0.97,3,0,1,46986,0.5,16,-0.34,4,47,1,79445,0.9073310567731472,50589,0.34,0.125,0.209,1,41200.75,1,0.464140779655855
CUST005078,52,44148,18168,15208,0.41,0.96,1,1,0,7152,0.41,8,-0.13,0,39,1,33376,0.7560025369212648,25980,0.13,0.5,0.389,1,14599.68,1,0.2434984371106933
CUST005079,32,76525,24384,24126,0.32,0.66,0,0,0,83653,0.49,6,-0.17,1,15,1,48510,0.6339104867690297,52141,0.17,0.5,0.455,1,15923.16,0,0.609065873036615
CUST005080,57,92638,32065,17269,0.35,0.14,0,0,0,246234,0.13,5,0.05,1,56,0,49334,0.5325460394222673,60573,0.05,0.5,0.7190000000000001,0,2417.6600000000003,0,1.5623308397831008
CUST005081,54,138148,36347,37148,0.26,0.56,0,0,0,495955,0.2,5,0.1,0,87,0,73495,0.5320019109940064,101801,0.1,1.0,0.772,0,20802.88,0,2.1575003257352567
CUST005082,48,111521,21560,20570,0.19,0.28,0,0,0,260132,0.09,4,-0.2,3,77,0,42130,0.3777763829233956,89961,0.2,0.25,0.589,0,5759.6,0,1.4871144258531948
CUST005083,34,192130,45288,35334,0.24,0.29,0,1,0,412282,0.14,5,0.04,1,16,0,80622,0.4196221308489044,146842,0.04,0.5,0.671,0,10246.86,0,1.1395856646420064
CUST005084,33,97524,30955,16362,0.32,0.35,0,0,0,210137,0.09,5,-0.02,1,86,1,47317,0.4851831344079406,66569,0.02,0.5,0.668,0,5726.7,0,1.4356827309236948
CUST005085,31,140206,40826,52039,0.29,0.63,1,0,0,218221,0.34,8,0.17,1,106,1,92865,0.6623468325178665,99380,0.17,0.3333333333333333,0.4423333333333333,0,32784.57,0,1.219876741769907
CUST005086,48,69593,24992,22703,0.36,0.88,6,1,1,26159,0.41,9,0.14,5,114,1,47695,0.685341916572069,44601,0.14,0.0833333333333333,0.2463333333333333,1,19978.64,1,0.6629400523033595
CUST005087,30,137598,17599,19266,0.13,0.46,0,0,0,329126,0.05,4,0.01,1,11,1,36865,0.2679181383450341,119999,0.01,0.5,0.647,0,8862.36,0,1.2417940597921011
CUST005088,54,61234,21940,17668,0.36,0.67,3,1,0,35501,0.52,8,0.14,4,31,1,39608,0.6468301923767842,39294,0.14,0.125,0.293,1,11837.56,0,0.4190417381127351
CUST005089,51,33410,8062,6557,0.24,0.76,0,1,0,33438,0.41,9,-0.4,2,3,1,14619,0.4375636037114636,25348,0.4,0.3333333333333333,0.3823333333333333,1,4983.32,0,0.5129040585435933
CUST005090,38,153738,40022,19422,0.26,0.44,0,0,0,350363,0.14,2,0.17,1,52,0,59444,0.3866578204477748,113716,0.17,0.5,0.6260000000000001,0,8545.68,0,1.3561400598850435
CUST005091,40,209321,47663,37846,0.23,0.18,1,0,0,368910,0.01,6,0.02,1,43,0,85509,0.4085065521376259,161658,0.02,0.3333333333333333,0.6763333333333332,0,6812.28,0,1.060368833662969
CUST005092,25,55534,22129,11595,0.4,0.66,1,1,1,28008,0.31,10,-0.07,5,102,1,33724,0.6072676198364966,33405,0.07,0.1428571428571428,0.3661428571428571,1,7652.700000000001,0,0.6771653011614297
CUST005093,58,219728,70202,24729,0.32,0.2,0,0,0,261995,0.09,5,0.05,0,63,0,94931,0.4320387023956892,149526,0.05,1.0,0.913,0,4945.8,0,0.8586775641813325
CUST005094,37,50150,8938,4099,0.18,0.23,0,0,0,64536,0.25,2,-0.05,1,5,0,13037,0.2599601196410768,41212,0.05,0.5,0.6559999999999999,0,942.77,0,0.664250214352655
CUST005095,37,86853,36868,20571,0.42,0.64,3,0,0,55669,0.25,11,0.17,2,75,0,57439,0.6613358202940601,49985,0.17,0.1666666666666666,0.3996666666666666,0,13165.44,0,0.632974589541069
CUST005096,56,192566,50370,27643,0.26,0.45,0,0,0,477230,0.03,0,0.08,2,9,0,78013,0.4051234381978127,142196,0.08,0.3333333333333333,0.5893333333333333,0,12439.35,0,1.2766271609361937
CUST005097,38,25793,6200,3175,0.24,0.84,0,0,0,15965,0.2,7,0.14,1,74,1,9375,0.3634707091071221,19593,0.14,0.5,0.488,0,2667.0,0,0.6178045281848492
CUST005098,25,90120,34227,20135,0.38,0.12,0,0,0,213984,0.11,3,0.06,0,41,0,54362,0.6032179316466934,55893,0.06,1.0,0.931,0,2416.2,0,1.3580372036854156
CUST005099,60,176553,48240,33828,0.27,0.23,0,0,0,239270,0.14,6,0.16,0,78,0,82068,0.4648349220913833,128313,0.16,1.0,0.889,0,7780.44,0,1.0026113823532743
CUST005100,58,214498,56345,43807,0.26,0.37,0,0,0,537675,0.12,6,0.16,1,39,0,100152,0.4669134444144001,158153,0.16,0.5,0.653,0,16208.59,0,1.415827521340426
CUST005101,52,128546,52416,31875,0.41,0.6,2,1,0,130626,0.4,3,0.02,2,119,1,84291,0.6557263547679429,76130,0.02,0.2,0.38,0,19125.0,0,1.0039198697752574
CUST005102,54,83636,32303,20029,0.39,0.71,3,1,0,54813,0.24,5,-0.19,1,64,1,52332,0.6257114161365919,51333,0.19,0.2,0.395,0,14220.59,0,0.594350586462929
CUST005103,33,140085,39608,47207,0.28,0.62,1,1,0,100458,0.48,6,0.0,2,60,0,86815,0.6197308776814077,100477,0.0,0.25,0.37,1,29268.34,0,0.6085583141784332
CUST005104,47,101707,47512,27817,0.47,0.74,0,1,1,113525,0.17,9,-0.26,2,49,1,75329,0.7406471530966403,54195,0.26,0.3333333333333333,0.4603333333333332,1,20584.58,0,0.762259442062899
CUST005105,45,83912,21431,13872,0.26,0.38,1,0,0,86674,0.1,1,0.06,2,13,0,35303,0.4207145581084946,62481,0.06,0.25,0.556,0,5271.36,0,0.5706182295949377
CUST005106,39,172145,30180,10216,0.18,0.31,0,0,0,260721,0.12,3,0.13,1,7,1,40396,0.2346626390542856,141965,0.13,0.5,0.671,0,3166.96,0,0.7864337539065677
CUST005107,38,106157,39470,26284,0.37,0.37,0,0,0,281047,0.0,3,-0.2,1,32,0,65754,0.6194033365675368,66687,0.2,0.5,0.6890000000000001,0,9725.08,0,1.4570536370315943
CUST005108,41,72976,17578,24766,0.24,0.6,1,0,0,74968,0.22,7,0.03,2,56,1,42344,0.5802455601841702,55398,0.03,0.25,0.4539999999999999,0,14859.6,0,0.7469746175735734
CUST005109,53,199920,38665,25661,0.19,0.15,0,0,0,453553,0.07,4,-0.08,0,86,0,64326,0.3217587034813925,161255,0.08,1.0,0.934,0,3849.15,0,1.4926638939047592
CUST005110,58,54868,14029,12982,0.26,0.51,0,0,0,46181,0.23,9,-0.24,5,73,1,27011,0.4922905883210615,40839,0.24,0.1666666666666666,0.4446666666666666,0,6620.82,0,0.7249962790160807
CUST005111,49,19921,9272,7556,0.47,0.88,5,1,1,8558,0.43,8,-0.21,3,104,1,16828,0.8447367100045179,10649,0.21,0.1111111111111111,0.2514444444444444,1,6649.28,1,0.6481210052538233
CUST005112,37,157928,31752,20248,0.2,0.2,1,0,0,498485,0.05,5,0.09,0,22,0,52000,0.329263968390659,126176,0.09,0.5,0.7249999999999999,0,4049.6,0,1.669860032039714
CUST005113,29,81188,18522,15109,0.23,0.72,1,0,0,127172,0.33,7,-0.11,3,4,1,33631,0.41423609400404,62666,0.11,0.2,0.365,0,10878.48,0,0.7998515808791832
CUST005114,53,186702,21135,33954,0.11,0.36,0,0,0,366240,0.13,2,-0.07,0,59,0,55089,0.2950637914966095,165567,0.07,1.0,0.853,0,12223.44,0,1.2266424258492543
CUST005115,27,132673,41724,28616,0.31,0.6,2,1,1,137147,0.34,8,0.04,1,12,1,70340,0.530175695130132,90949,0.04,0.25,0.4179999999999999,1,17169.6,0,0.5668571084010432
CUST005116,31,219419,55520,32301,0.25,0.14,0,0,0,439408,0.09,8,-0.02,0,85,0,87821,0.4002433699907483,163899,0.02,1.0,0.931,0,4522.14,0,1.3554609880594295
CUST005117,37,46938,16066,5068,0.34,0.72,0,0,0,42986,0.22,8,-0.14,2,13,1,21134,0.4502535259278197,30872,0.14,0.3333333333333333,0.4513333333333333,0,3648.96,0,0.5120588245737375
CUST005118,60,179468,44133,22903,0.25,0.23,0,0,0,251711,0.12,7,-0.14,3,74,0,67036,0.3735261996567633,135335,0.14,0.25,0.595,0,5267.6900000000005,0,1.0095992901281
CUST005119,58,63431,17355,14954,0.27,0.64,0,1,0,53480,0.4,3,0.22,0,58,1,32309,0.509356623732875,46076,0.22,1.0,0.688,0,9570.56,0,0.6632204565518981
CUST005120,26,20937,10916,7475,0.52,0.72,3,1,1,1046,0.46,7,-0.05,5,57,1,18391,0.8783970960500549,10021,0.05,0.1111111111111111,0.2904444444444444,1,5382.0,0,0.2624785079759289
CUST005121,55,100960,22792,17419,0.23,0.69,2,0,0,84098,0.33,10,-0.28,0,65,1,40211,0.3982864500792393,78168,0.28,0.3333333333333333,0.4273333333333333,0,12019.11,0,0.6873208879336246
CUST005122,53,27254,14033,4318,0.51,0.7,3,1,1,24169,0.39,9,0.1,2,4,1,18351,0.6733323548836868,13221,0.1,0.1666666666666666,0.3396666666666667,1,3022.6,0,0.4600532012474775
CUST005123,46,52083,23677,6249,0.45,0.85,3,1,0,32619,0.39,5,0.22,2,115,1,29926,0.5745828773304149,28406,0.22,0.1666666666666666,0.2946666666666667,0,5311.65,1,0.7923050584952513
CUST005124,29,76520,17240,7727,0.23,0.21,0,0,0,208014,0.03,5,-0.1,0,21,0,24967,0.3262807109252483,59280,0.1,1.0,0.928,0,1622.6699999999998,0,1.4466955149566785
CUST005125,43,179517,17509,40442,0.1,0.41,1,0,0,383535,0.1,0,0.07,1,67,0,57951,0.3228162235331472,162008,0.07,0.3333333333333333,0.5803333333333334,0,16581.219999999998,0,1.3474021639427058
CUST005126,35,140436,27671,20897,0.2,0.56,2,0,0,138722,0.36,4,0.06,1,74,1,48568,0.3458372497080521,112765,0.06,0.25,0.4239999999999999,0,11702.320000000002,0,0.8022273925912212
CUST005127,44,19511,9365,5066,0.48,0.89,2,1,0,12792,0.34,16,-0.4,3,57,1,14431,0.7396340525857209,10146,0.4,0.1666666666666666,0.2976666666666666,0,4508.74,1,0.5652982779827798
CUST005128,24,51735,14995,6886,0.29,0.28,0,0,0,46561,0.09,8,0.11,1,104,0,21881,0.4229438484584903,36740,0.11,0.5,0.6890000000000001,0,1928.08,0,0.8833198031029328
CUST005129,23,169336,50693,25075,0.3,0.39,0,0,0,226839,0.07,4,0.09,0,54,1,75768,0.4474417725705107,118643,0.09,1.0,0.862,0,9779.25,0,0.8947856936168704
CUST005130,26,92141,16439,2764,0.18,0.43,0,0,0,134155,0.02,6,-0.02,0,107,0,19203,0.2084088516512736,75702,0.02,1.0,0.865,0,1188.52,0,1.1738129734540166
CUST005131,45,47315,21810,13148,0.46,0.54,1,1,0,42775,0.28,7,-0.14,0,73,1,34958,0.7388354644404523,25505,0.14,0.5,0.554,0,7099.92,0,0.7561807845126385
CUST005132,46,214856,80014,21259,0.37,0.28,0,1,0,590437,0.0,6,0.05,1,12,1,101273,0.4713529061324794,134842,0.05,0.5,0.716,0,5952.52,0,1.4240231875154172
CUST005133,31,155989,74473,35850,0.48,0.73,0,1,0,213009,0.52,7,0.15,2,66,1,110323,0.7072485880414645,81516,0.15,0.3333333333333333,0.3583333333333333,1,26170.5,0,0.9577649208282584
CUST005134,58,68345,27159,24644,0.4,0.52,1,0,0,39799,0.34,10,-0.23,1,35,1,51803,0.7579632745628795,41186,0.23,0.3333333333333333,0.4753333333333333,0,12814.88,0,0.4369915576624821
CUST005135,48,157300,42635,41866,0.27,0.79,3,0,0,72788,0.16,12,0.05,1,72,1,84501,0.5371964399237127,114665,0.05,0.2,0.395,0,33074.14,0,0.5313653441491154
CUST005136,46,170078,32808,14464,0.19,0.31,0,0,0,416093,0.07,2,0.06,1,75,0,47272,0.2779430614188784,137270,0.06,0.5,0.6859999999999999,0,4483.84,0,1.535734496910259
CUST005137,24,36307,11142,8867,0.31,0.76,3,0,0,53518,0.31,5,-0.05,4,35,1,20009,0.551105847357259,25165,0.05,0.125,0.3289999999999999,0,6738.92,0,0.8828334435018913
CUST005138,35,55910,17020,11667,0.3,0.43,3,0,0,31562,0.29,7,-0.18,0,92,1,28687,0.5130924700411376,38890,0.18,0.25,0.484,0,5016.8099999999995,0,0.6655854840729016
CUST005139,26,197299,50454,18326,0.26,0.51,0,0,0,452692,0.12,2,-0.03,0,102,0,68780,0.3486079503697434,146845,0.03,1.0,0.811,0,9346.26,0,1.5722174353775975
CUST005140,43,56539,10570,5016,0.19,0.33,1,0,0,81128,0.08,5,0.01,1,55,1,15586,0.2756681228886256,45969,0.01,0.3333333333333333,0.6103333333333333,0,1655.28,0,0.9466056479188776
CUST005141,56,110040,18802,12639,0.17,0.16,0,0,0,240066,0.25,2,0.24,1,83,1,31441,0.2857233733187931,91238,0.24,0.5,0.677,0,2022.24,0,1.4366358523944105
CUST005142,39,190021,42665,16513,0.22,0.26,0,0,1,526333,0.0,4,0.04,0,87,0,59178,0.3114287368238247,147356,0.04,1.0,0.922,1,4293.38,0,1.7474264821967984
CUST005143,42,143929,28578,13198,0.2,0.58,0,0,0,333052,0.04,10,0.21,1,93,1,41776,0.2902542225680717,115351,0.21,0.5,0.614,0,7654.839999999999,0,1.5444929826999236
CUST005144,50,217656,60542,31482,0.28,0.34,0,0,0,496315,0.0,4,-0.0,0,75,0,92024,0.4227956040724813,157114,0.0,1.0,0.898,0,10703.88,0,1.4526310318528697
CUST005145,46,101768,40724,31521,0.4,0.63,1,1,0,65794,0.34,10,-0.11,3,24,1,72245,0.7098989859287792,61044,0.11,0.2,0.389,0,19858.23,0,0.4232516778193752
CUST005146,59,135528,33375,34280,0.25,0.67,2,0,0,126226,0.25,4,0.03,2,119,0,67655,0.4991957381500502,102153,0.03,0.2,0.4039999999999999,0,22967.6,0,0.9615122655175892
CUST005147,39,123648,35423,39216,0.29,0.62,1,1,0,165335,0.08,7,-0.06,0,107,0,74639,0.6036409808488613,88225,0.06,0.5,0.5900000000000001,0,24313.92,0,1.1143991931461907
CUST005148,36,114423,20940,12458,0.18,0.29,1,0,0,160850,0.1,4,0.15,1,93,0,33398,0.2918818768953794,93483,0.15,0.3333333333333333,0.6163333333333333,0,3612.82,0,1.0903682793819478
CUST005149,48,52818,29002,9612,0.55,0.73,4,1,0,27766,0.54,10,-0.06,5,4,1,38614,0.731076526941573,23816,0.06,0.1,0.259,1,7016.76,0,0.2795076897833481
CUST005150,40,61976,17680,6535,0.29,0.18,0,0,0,159770,0.12,6,0.05,0,20,0,24215,0.3907157609397186,44296,0.05,1.0,0.91,0,1176.3,0,1.372279232618552
CUST005151,30,133609,25481,23656,0.19,0.15,1,0,0,185829,0.0,2,0.13,0,72,0,49137,0.367767141435083,108128,0.13,0.5,0.7549999999999999,0,3548.4,0,0.9954157622932416
CUST005152,30,138210,40839,23412,0.3,0.35,0,0,0,274889,0.11,10,0.15,0,21,0,64251,0.4648795311482526,97371,0.15,1.0,0.8620000000000001,0,8194.199999999999,0,1.0819541317261288
CUST005153,36,210233,30953,31927,0.15,0.5,1,0,0,346487,0.0,2,0.03,1,106,0,62880,0.299096716500264,179280,0.03,0.3333333333333333,0.5833333333333333,0,15963.5,0,1.26571748622963
CUST005154,55,77783,19643,6759,0.25,0.3,0,0,0,143793,0.09,7,0.13,2,70,0,26402,0.339431495313886,58140,0.13,0.3333333333333333,0.6163333333333333,0,2027.7,0,1.2159762933251057
CUST005155,57,103196,34866,15761,0.34,0.42,0,0,0,222886,0.14,2,0.07,1,102,0,50627,0.4905907205705647,68330,0.07,0.5,0.6320000000000001,0,6619.62,0,1.5049054236072754
CUST005156,46,176546,50463,30274,0.29,0.4,0,0,0,300710,0.25,8,-0.07,0,69,0,80737,0.4573142410476589,126083,0.07,1.0,0.8049999999999999,0,12109.6,0,1.1391429052886766
CUST005157,23,159270,44417,4778,0.28,0.4,0,0,0,483260,0.01,2,0.11,0,113,1,49195,0.3088780059019275,114853,0.11,1.0,0.877,0,1911.2,0,1.9879331192328376
CUST005158,37,170704,60854,50066,0.36,0.17,0,0,0,330728,0.0,3,-0.08,1,51,0,110920,0.6497797356828194,109850,0.08,0.5,0.7489999999999999,0,8511.220000000001,0,1.1812121056793885
CUST005159,54,202795,60930,7680,0.3,0.37,0,0,0,455897,0.13,3,0.04,0,57,0,68610,0.3383219507384304,141865,0.04,1.0,0.8500000000000001,0,2841.6,0,1.3615285804453736
CUST005160,48,208378,26440,42320,0.13,0.49,0,0,0,376976,0.08,3,-0.02,0,3,0,68760,0.3299772528769831,181938,0.02,1.0,0.8290000000000001,0,20736.8,0,0.9170441239280348
CUST005161,26,44360,13175,10258,0.3,0.88,1,0,0,64218,0.25,11,-0.02,4,39,1,23433,0.5282461677186655,31185,0.02,0.1666666666666666,0.3276666666666666,0,9027.04,0,0.8863114560086562
CUST005162,28,110086,25832,9064,0.23,0.33,0,0,0,299588,0.09,2,0.05,0,76,0,34896,0.3169885362353069,84254,0.05,1.0,0.874,0,2991.1200000000003,0,1.6773541229512416
CUST005163,59,87793,18077,11145,0.21,0.21,0,0,0,142404,0.1,2,0.18,2,82,0,29222,0.3328511384734546,69716,0.18,0.3333333333333333,0.6403333333333333,0,2340.45,0,1.1526788087264883
CUST005164,34,71396,42053,26228,0.59,0.88,1,1,0,25192,0.35,7,-0.39,1,92,1,68281,0.956370104767774,29343,0.39,0.3333333333333333,0.3643333333333333,0,23080.64,1,0.5597553118478368
CUST005165,34,151858,25973,13496,0.17,0.3,0,0,0,389316,0.13,4,0.01,1,61,1,39469,0.2599072818027367,125885,0.01,0.5,0.671,0,4048.8,0,1.5360004730265135
CUST005166,42,50587,20821,14091,0.41,0.89,2,0,0,15507,0.44,17,-0.15,0,24,1,34912,0.6901377824342222,29766,0.15,0.3333333333333333,0.3343333333333333,1,12540.99,1,0.2532675733375504
CUST005167,37,190829,50948,6920,0.27,0.3,0,0,0,407369,0.03,4,-0.09,1,42,0,57868,0.3032453138673891,139881,0.09,0.5,0.7010000000000001,0,2076.0,0,1.2423610019388986
CUST005168,46,50749,11350,6486,0.22,0.35,0,0,0,170666,0.1,1,0.07,0,43,0,17836,0.3514552010877061,39399,0.07,1.0,0.865,0,2270.1,0,1.8606050903119868
CUST005169,44,54492,21202,18981,0.39,0.82,2,1,0,11905,0.47,8,-0.08,6,117,1,40183,0.7374109961095207,33290,0.08,0.1111111111111111,0.2574444444444445,1,15564.419999999998,1,0.5967342135687153
CUST005170,52,93729,48733,29390,0.52,0.53,2,0,1,116547,0.2,5,0.05,0,19,1,78123,0.833498703709631,44996,0.05,0.3333333333333333,0.5143333333333333,1,15576.7,0,0.700883299548348
CUST005171,27,128331,33175,29716,0.26,0.49,2,0,0,296973,0.04,3,-0.14,2,55,0,62891,0.4900686505988421,95156,0.14,0.2,0.5209999999999999,0,14560.84,0,1.3862163502997435
CUST005172,33,100799,36786,14258,0.36,0.77,2,1,0,124282,0.33,11,0.17,2,90,1,51044,0.5063939126380222,64013,0.17,0.2,0.35,0,10978.66,1,0.9914781746031746
CUST005173,57,150398,23637,18252,0.16,0.32,1,0,0,356948,0.1,4,0.08,0,54,0,41889,0.2785209909706246,126761,0.08,0.5,0.6739999999999999,0,5840.64,0,1.4116701241364638
CUST005174,51,151940,62096,57526,0.41,0.52,2,0,0,172907,0.42,8,-0.26,3,97,0,119622,0.7872976174805845,89844,0.26,0.1666666666666666,0.3846666666666666,1,29913.52,0,0.9731605524512804
CUST005175,25,85605,54112,31502,0.63,0.82,1,1,1,46995,0.54,9,-0.02,3,99,1,85614,1.0001051340459086,31493,0.02,0.2,0.272,1,25831.64,1,0.6869842651216036
CUST005176,37,186096,47075,41277,0.25,0.08,1,0,1,318240,0.23,3,-0.05,1,77,1,88352,0.4747657123205227,139021,0.05,0.3333333333333333,0.6403333333333333,1,3302.16,0,1.1758712974058332
CUST005177,55,55965,13899,11514,0.25,0.26,0,0,0,172215,0.0,2,0.01,0,81,0,25413,0.4540873760385955,42066,0.01,1.0,0.922,0,2993.6400000000003,0,1.8760680591787873
CUST005178,21,150042,25033,18148,0.17,0.44,0,0,0,311671,0.1,4,0.23,0,111,0,43181,0.2877927513629517,125009,0.23,1.0,0.8380000000000001,0,7985.12,0,1.5011055997280778
CUST005179,56,70401,20908,7645,0.3,0.25,0,1,0,157715,0.03,3,0.08,0,19,0,28553,0.4055766253320265,49493,0.08,1.0,0.916,0,1911.25,0,1.1992697887370622
CUST005180,49,153448,28290,15904,0.18,0.35,1,0,0,302945,0.14,11,0.08,0,35,1,44194,0.2880063604608727,125158,0.08,0.5,0.653,0,5566.4,0,1.1329528323199674
CUST005181,27,104368,28658,6168,0.27,0.11,0,0,0,281051,0.09,4,-0.02,0,101,0,34826,0.3336846543001686,75710,0.02,1.0,0.94,0,678.48,0,1.767262828681569
CUST005182,60,128420,44937,22870,0.35,0.5,1,0,0,99648,0.5,9,0.01,0,24,0,67807,0.528009655816851,83483,0.01,0.5,0.5,1,11435.0,0,0.487973929497512
CUST005183,37,135673,52060,31142,0.38,0.81,0,1,0,174773,0.31,8,-0.16,3,70,1,83202,0.6132539267208656,83613,0.16,0.25,0.364,0,25225.02,1,0.9357583865245612
CUST005184,55,90267,35454,12685,0.39,0.58,4,0,0,81415,0.27,5,0.08,3,80,1,48139,0.5332956672981267,54813,0.08,0.125,0.3949999999999999,0,7357.299999999999,0,0.7842960222153291
CUST005185,58,140434,44580,45161,0.32,0.54,0,0,0,158906,0.32,6,0.0,1,51,0,89741,0.6390261617557002,95854,0.0,0.5,0.542,0,24386.94,0,0.7782635204899064
CUST005186,53,193693,60652,11990,0.31,0.46,0,0,0,613535,0.25,3,0.07,1,49,0,72642,0.3750367850154626,133041,0.07,0.5,0.587,0,5515.400000000001,0,1.7879405574428393
CUST005187,26,134203,44344,26915,0.33,0.3,0,0,0,298574,0.0,3,0.01,0,42,0,71259,0.5309791882446742,89859,0.01,1.0,0.91,0,8074.5,0,1.2873886024261572
CUST005188,41,37923,13652,13988,0.36,0.58,2,0,0,45983,0.23,10,-0.08,4,103,1,27640,0.7288452917754397,24271,0.08,0.1428571428571428,0.4141428571428571,0,8113.039999999999,0,1.0354186443061562
CUST005189,60,202052,16164,23367,0.08,0.14,0,0,0,527305,0.08,7,0.03,2,18,0,39531,0.1956476550590937,185888,0.03,0.3333333333333333,0.6673333333333333,0,3271.38,0,1.3798680296753822
CUST005190,24,150241,44326,46877,0.3,0.75,0,1,0,128097,0.46,11,0.3,4,109,1,91203,0.6070446815449844,105915,0.3,0.2,0.317,1,35157.75,0,0.880468899065064
CUST005191,36,68002,40729,20432,0.6,0.86,2,1,0,34612,0.51,16,-0.19,4,90,1,61161,0.8994000176465398,27273,0.19,0.1428571428571428,0.2461428571428571,1,17571.52,1,0.629488772554152
CUST005192,23,32862,20380,14523,0.62,0.99,3,1,0,10176,0.44,15,-0.56,3,45,1,34903,1.0621082100906822,12482,0.56,0.1428571428571428,0.2281428571428571,1,14377.77,1,0.3423245747497185
CUST005193,26,61218,16164,8377,0.26,0.35,0,0,0,153690,0.04,6,-0.15,1,55,0,24541,0.4008788264889412,45054,0.15,0.5,0.683,0,2931.95,0,1.4844142205306632
CUST005194,59,190552,60509,29270,0.32,0.45,0,0,0,419979,0.16,2,0.13,2,69,0,89779,0.471152231411898,130043,0.13,0.3333333333333333,0.5503333333333333,0,13171.5,0,1.3895004933010764
CUST005195,34,107414,28738,27407,0.27,0.57,0,0,0,111413,0.26,6,-0.25,3,54,0,56145,0.5226972275494814,78676,0.25,0.25,0.4509999999999999,0,15621.989999999998,0,0.7436100637713541
CUST005196,29,179917,51660,29008,0.29,0.29,0,0,0,448451,0.07,2,0.14,1,13,0,80668,0.4483623003940706,128257,0.14,0.5,0.692,0,8412.32,0,1.3004316318174576
CUST005197,41,202153,47238,17188,0.23,0.2,1,0,0,462616,0.16,2,-0.03,0,48,0,64426,0.3186992030788561,154915,0.03,0.5,0.692,0,3437.6000000000004,0,1.3442167852231466
CUST005198,52,57884,11067,8541,0.19,0.56,1,0,0,110258,0.21,2,0.11,2,1,0,19608,0.3387464584341096,46817,0.11,0.25,0.469,0,4782.96,0,0.9565550228902132
CUST005199,57,80621,17534,2418,0.22,0.22,0,0,0,204507,0.2,4,0.05,1,39,0,19952,0.2474789446918296,63087,0.05,0.5,0.6739999999999999,0,531.96,0,1.430807657959366
CUST005200,58,91904,28069,4048,0.31,0.33,0,0,0,182235,0.13,3,0.15,1,33,0,32117,0.3494624825905292,63835,0.15,0.5,0.6619999999999999,0,1335.84,0,1.128931369348784
CUST005201,45,116820,31654,17750,0.27,0.48,0,0,0,327243,0.0,3,-0.05,0,49,0,49404,0.4229070364663585,85166,0.05,1.0,0.856,0,8520.0,0,1.6047838502209932
CUST005202,56,139008,48723,39820,0.35,0.83,1,0,0,163609,0.49,6,-0.34,0,79,1,88543,0.6369633402394107,90285,0.34,0.5,0.404,1,33050.6,0,0.9176501461536064
CUST005203,47,130688,29404,24181,0.22,0.11,1,0,0,286625,0.03,1,-0.03,1,7,0,53585,0.4100223432908912,101284,0.03,0.3333333333333333,0.6913333333333334,0,2659.91,0,1.125758575702622
CUST005204,37,28763,9666,10452,0.34,0.81,1,1,0,31099,0.27,6,-0.18,8,21,1,20118,0.6994402531029448,19097,0.18,0.1,0.3159999999999999,0,8466.12,0,0.6280889306077041
CUST005205,40,136041,62338,42501,0.46,0.53,1,1,0,101296,0.42,12,-0.21,3,41,1,104839,0.7706426738997803,73703,0.21,0.2,0.395,1,22525.53,0,0.5431301240303239
CUST005206,52,76077,29654,27557,0.39,0.66,3,1,0,29726,0.61,7,-0.15,7,97,1,57211,0.7520144064566163,46423,0.15,0.0909090909090909,0.2553636363636363,1,18187.620000000003,0,0.599531949665694
CUST005207,22,163127,38032,29986,0.23,0.33,0,0,0,386219,0.01,6,0.09,0,74,0,68018,0.4169634701796759,125095,0.09,1.0,0.898,0,9895.38,0,1.4921245892795842
CUST005208,40,108606,24882,21249,0.23,0.59,2,0,0,121594,0.36,11,-0.05,2,99,1,46131,0.4247555383680459,83724,0.05,0.2,0.395,0,12536.91,0,0.9722889638789396
CUST005209,33,84377,47489,21139,0.56,0.86,1,0,0,69171,0.42,9,-0.25,0,101,1,68628,0.813349609490738,36888,0.25,0.5,0.416,1,18179.54,1,0.8307209817724999
CUST005210,22,59303,22637,15684,0.38,0.6,1,0,0,52670,0.32,6,-0.31,5,55,1,38321,0.6461899060755779,36666,0.31,0.1428571428571428,0.3811428571428571,0,9410.4,0,0.67323452043707
CUST005211,44,151020,49623,4530,0.33,0.15,3,0,0,330227,0.08,3,0.07,0,34,0,54153,0.3585816448152563,101397,0.07,0.25,0.631,0,679.5,0,1.2349815036760892
CUST005212,29,101038,47180,40044,0.47,0.86,2,1,0,16348,0.62,8,-0.08,6,110,1,87224,0.863279162295374,53858,0.08,0.1111111111111111,0.2004444444444444,1,34437.84,1,0.5392327879993534
CUST005213,47,120809,35019,18987,0.29,0.44,0,0,0,290960,0.15,1,0.01,0,44,0,54006,0.4470362307443982,85790,0.01,1.0,0.8230000000000001,0,8354.28,0,1.3875382832546974
