customer_id,window_end_day,future_delinquency_label
CUST004228,41,1
CUST004228,42,1
CUST004228,43,1
CUST004228,44,1
CUST004228,45,1
CUST004228,46,0
CUST004228,47,0
CUST004229,19,0
CUST004229,20,0
CUST004229,21,0
CUST004229,22,0
CUST004229,23,0
CUST004229,24,0
CUST004229,25,0
CUST004229,26,0
CUST004229,27,0
CUST004229,28,0
CUST004229,29,0
CUST004229,30,0
CUST004229,31,1
CUST004229,32,1
CUST004229,33,1
CUST004229,34,1
CUST004229,35,1
CUST004229,36,1
CUST004229,37,1
CUST004229,38,1
CUST004229,39,1
CUST004229,40,1
CUST004229,41,1
CUST004229,42,1
CUST004229,43,1
CUST004229,44,1
CUST004229,45,1
CUST004229,46,1
CUST004229,47,1
CUST004230,19,0
CUST004230,20,0
CUST004230,21,0
CUST004230,22,0
CUST004230,23,0
CUST004230,24,0
CUST004230,25,0
CUST004230,26,0
CUST004230,27,0
CUST004230,28,0
CUST004230,29,0
CUST004230,30,0
CUST004230,31,0
CUST004230,32,0
CUST004230,33,0
CUST004230,34,0
CUST004230,35,0
CUST004230,36,0
CUST004230,37,0
CUST004230,38,0
CUST004230,39,0
CUST004230,40,0
CUST004230,41,0
CUST004230,42,0
CUST004230,43,0
CUST004230,44,0
CUST004230,45,0
CUST004230,46,0
CUST004230,47,0
CUST004231,19,0
CUST004231,20,0
CUST004231,21,0
CUST004231,22,0
CUST004231,23,0
CUST004231,24,0
CUST004231,25,0
CUST004231,26,0
CUST004231,27,0
CUST004231,28,0
CUST004231,29,0
CUST004231,30,0
CUST004231,31,1
CUST004231,32,1
CUST004231,33,1
CUST004231,34,1
CUST004231,35,1
CUST004231,36,1
CUST004231,37,1
CUST004231,38,1
CUST004231,39,1
CUST004231,40,1
CUST004231,41,1
CUST004231,42,1
CUST004231,43,1
CUST004231,44,1
CUST004231,45,1
CUST004231,46,0
CUST004231,47,0
CUST004232,19,0
CUST004232,20,0
CUST004232,21,0
CUST004232,22,0
CUST004232,23,0
CUST004232,24,0
CUST004232,25,0
CUST004232,26,0
CUST004232,27,0
CUST004232,28,0
CUST004232,29,0
CUST004232,30,0
CUST004232,31,0
CUST004232,32,0
CUST004232,33,0
CUST004232,34,0
CUST004232,35,0
CUST004232,36,1
CUST004232,37,1
CUST004232,38,1
CUST004232,39,1
CUST004232,40,1
CUST004232,41,1
CUST004232,42,1
CUST004232,43,1
CUST004232,44,1
CUST004232,45,1
CUST004232,46,0
CUST004232,47,0
CUST004233,19,0
CUST004233,20,0
CUST004233,21,0
CUST004233,22,0
CUST004233,23,0
CUST004233,24,0
CUST004233,25,0
CUST004233,26,0
CUST004233,27,0
CUST004233,28,0
CUST004233,29,0
CUST004233,30,1
CUST004233,31,1
CUST004233,32,1
CUST004233,33,1
CUST004233,34,1
CUST004233,35,1
CUST004233,36,0
CUST004233,37,0
CUST004233,38,0
CUST004233,39,0
CUST004233,40,0
CUST004233,41,0
CUST004233,42,0
CUST004233,43,0
CUST004233,44,0
CUST004233,45,0
CUST004233,46,0
CUST004233,47,0
CUST004234,19,0
CUST004234,20,0
CUST004234,21,0
CUST004234,22,0
CUST004234,23,0
CUST004234,24,0
CUST004234,25,0
CUST004234,26,0
CUST004234,27,0
CUST004234,28,0
CUST004234,29,0
CUST004234,30,1
CUST004234,31,1
CUST004234,32,1
CUST004234,33,1
CUST004234,34,1
CUST004234,35,1
CUST004234,36,1
CUST004234,37,1
CUST004234,38,1
CUST004234,39,1
CUST004234,40,0
CUST004234,41,0
CUST004234,42,0
CUST004234,43,0
CUST004234,44,0
CUST004234,45,0
CUST004234,46,0
CUST004234,47,0
CUST004235,19,0
CUST004235,20,0
CUST004235,21,0
CUST004235,22,0
CUST004235,23,0
CUST004235,24,0
CUST004235,25,0
CUST004235,26,0
CUST004235,27,0
CUST004235,28,0
CUST004235,29,0
CUST004235,30,0
CUST004235,31,0
CUST004235,32,0
CUST004235,33,0
CUST004235,34,0
CUST004235,35,0
CUST004235,36,0
CUST004235,37,0
CUST004235,38,0
CUST004235,39,0
CUST004235,40,0
CUST004235,41,0
CUST004235,42,0
CUST004235,43,0
CUST004235,44,0
CUST004235,45,0
CUST004235,46,0
CUST004235,47,0
CUST004236,19,0
CUST004236,20,0
CUST004236,21,0
CUST004236,22,0
CUST004236,23,0
CUST004236,24,0
CUST004236,25,0
CUST004236,26,0
CUST004236,27,0
CUST004236,28,0
CUST004236,29,0
CUST004236,30,0
CUST004236,31,0
CUST004236,32,0
CUST004236,33,0
CUST004236,34,0
CUST004236,35,1
CUST004236,36,1
CUST004236,37,1
CUST004236,38,1
CUST004236,39,0
CUST004236,40,0
CUST004236,41,1
CUST004236,42,1
CUST004236,43,1
CUST004236,44,1
CUST004236,45,0
CUST004236,46,0
CUST004236,47,0
CUST004237,19,0
CUST004237,20,0
CUST004237,21,0
CUST004237,22,0
CUST004237,23,0
CUST004237,24,0
CUST004237,25,0
CUST004237,26,0
CUST004237,27,0
CUST004237,28,0
CUST004237,29,0
CUST004237,30,0
CUST004237,31,1
CUST004237,32,1
CUST004237,33,1
CUST004237,34,1
CUST004237,35,1
CUST004237,36,1
CUST004237,37,1
CUST004237,38,1
CUST004237,39,1
CUST004237,40,1
CUST004237,41,0
CUST004237,42,0
CUST004237,43,0
CUST004237,44,0
CUST004237,45,0
CUST004237,46,0
CUST004237,47,0
CUST004238,19,0
CUST004238,20,0
CUST004238,21,0
CUST004238,22,0
CUST004238,23,0
CUST004238,24,0
CUST004238,25,0
CUST004238,26,0
CUST004238,27,0
CUST004238,28,0
CUST004238,29,0
CUST004238,30,0
CUST004238,31,0
CUST004238,32,0
CUST004238,33,0
CUST004238,34,0
CUST004238,35,0
CUST004238,36,1
CUST004238,37,0
CUST004238,38,1
CUST004238,39,1
CUST004238,40,1
CUST004238,41,1
CUST004238,42,1
CUST004238,43,1
CUST004238,44,1
CUST004238,45,1
CUST004238,46,0
CUST004238,47,0
CUST004239,19,0
CUST004239,20,0
CUST004239,21,0
CUST004239,22,0
CUST004239,23,0
CUST004239,24,0
CUST004239,25,0
CUST004239,26,0
CUST004239,27,0
CUST004239,28,0
CUST004239,29,0
CUST004239,30,0
CUST004239,31,0
CUST004239,32,0
CUST004239,33,0
CUST004239,34,0
CUST004239,35,1
CUST004239,36,1
CUST004239,37,1
CUST004239,38,1
CUST004239,39,1
CUST004239,40,0
CUST004239,41,1
CUST004239,42,1
CUST004239,43,1
CUST004239,44,1
CUST004239,45,0
CUST004239,46,0
CUST004239,47,0
CUST004240,19,0
CUST004240,20,0
CUST004240,21,0
CUST004240,22,0
CUST004240,23,0
CUST004240,24,0
CUST004240,25,0
CUST004240,26,0
CUST004240,27,0
CUST004240,28,0
CUST004240,29,0
CUST004240,30,1
CUST004240,31,1
CUST004240,32,1
CUST004240,33,1
CUST004240,34,1
CUST004240,35,1
CUST004240,36,1
CUST004240,37,1
CUST004240,38,1
CUST004240,39,1
CUST004240,40,1
CUST004240,41,1
CUST004240,42,1
CUST004240,43,1
CUST004240,44,1
CUST004240,45,1
CUST004240,46,0
CUST004240,47,0
CUST004241,19,0
CUST004241,20,0
CUST004241,21,0
CUST004241,22,0
CUST004241,23,0
CUST004241,24,0
CUST004241,25,0
CUST004241,26,0
CUST004241,27,0
CUST004241,28,0
CUST004241,29,0
CUST004241,30,0
CUST004241,31,0
CUST004241,32,0
CUST004241,33,0
CUST004241,34,0
CUST004241,35,0
CUST004241,36,0
CUST004241,37,0
CUST004241,38,0
CUST004241,39,0
CUST004241,40,0
CUST004241,41,0
CUST004241,42,0
CUST004241,43,0
CUST004241,44,0
CUST004241,45,0
CUST004241,46,0
CUST004241,47,0
CUST004242,19,0
CUST004242,20,0
CUST004242,21,0
CUST004242,22,0
CUST004242,23,0
CUST004242,24,0
CUST004242,25,0
CUST004242,26,0
CUST004242,27,0
CUST004242,28,0
CUST004242,29,1
CUST004242,30,1
CUST004242,31,1
CUST004242,32,1
CUST004242,33,1
CUST004242,34,1
CUST004242,35,1
CUST004242,36,1
CUST004242,37,1
CUST004242,38,0
CUST004242,39,0
CUST004242,40,0
CUST004242,41,0
CUST004242,42,0
CUST004242,43,0
CUST004242,44,0
CUST004242,45,0
CUST004242,46,0
CUST004242,47,0
CUST004243,19,0
CUST004243,20,0
CUST004243,21,0
CUST004243,22,0
CUST004243,23,0
CUST004243,24,0
CUST004243,25,0
CUST004243,26,0
CUST004243,27,0
CUST004243,28,0
CUST004243,29,0
CUST004243,30,0
CUST004243,31,1
CUST004243,32,1
CUST004243,33,1
CUST004243,34,1
CUST004243,35,1
CUST004243,36,1
CUST004243,37,1
CUST004243,38,1
CUST004243,39,1
CUST004243,40,1
CUST004243,41,0
CUST004243,42,0
CUST004243,43,0
CUST004243,44,0
CUST004243,45,0
CUST004243,46,0
CUST004243,47,0
CUST004244,19,0
CUST004244,20,0
CUST004244,21,0
CUST004244,22,0
CUST004244,23,0
CUST004244,24,0
CUST004244,25,0
CUST004244,26,0
CUST004244,27,0
CUST004244,28,0
CUST004244,29,0
CUST004244,30,0
CUST004244,31,0
CUST004244,32,0
CUST004244,33,0
CUST004244,34,0
CUST004244,35,0
CUST004244,36,1
CUST004244,37,1
CUST004244,38,1
CUST004244,39,1
CUST004244,40,1
CUST004244,41,1
CUST004244,42,1
CUST004244,43,1
CUST004244,44,1
CUST004244,45,1
CUST004244,46,0
CUST004244,47,0
CUST004245,19,0
CUST004245,20,0
CUST004245,21,0
CUST004245,22,0
CUST004245,23,0
CUST004245,24,0
CUST004245,25,0
CUST004245,26,0
CUST004245,27,0
CUST004245,28,0
CUST004245,29,0
CUST004245,30,0
CUST004245,31,0
CUST004245,32,0
CUST004245,33,0
CUST004245,34,0
CUST004245,35,1
CUST004245,36,0
CUST004245,37,0
CUST004245,38,0
CUST004245,39,0
CUST004245,40,0
CUST004245,41,0
CUST004245,42,0
CUST004245,43,0
CUST004245,44,1
CUST004245,45,0
CUST004245,46,0
CUST004245,47,0
CUST004246,19,0
CUST004246,20,0
CUST004246,21,0
CUST004246,22,0
CUST004246,23,0
CUST004246,24,0
CUST004246,25,0
CUST004246,26,0
CUST004246,27,0
CUST004246,28,0
CUST004246,29,0
CUST004246,30,0
CUST004246,31,0
CUST004246,32,0
CUST004246,33,0
CUST004246,34,0
CUST004246,35,0
CUST004246,36,0
CUST004246,37,1
CUST004246,38,1
CUST004246,39,1
CUST004246,40,1
CUST004246,41,1
CUST004246,42,1
CUST004246,43,1
CUST004246,44,1
CUST004246,45,1
CUST004246,46,1
CUST004246,47,0
CUST004247,19,0
CUST004247,20,0
CUST004247,21,0
CUST004247,22,0
CUST004247,23,0
CUST004247,24,0
CUST004247,25,0
CUST004247,26,0
CUST004247,27,0
CUST004247,28,0
CUST004247,29,0
CUST004247,30,0
CUST004247,31,0
CUST004247,32,0
CUST004247,33,0
CUST004247,34,0
CUST004247,35,0
CUST004247,36,0
CUST004247,37,0
CUST004247,38,0
CUST004247,39,0
CUST004247,40,0
CUST004247,41,0
CUST004247,42,0
CUST004247,43,0
CUST004247,44,0
CUST004247,45,0
CUST004247,46,0
CUST004247,47,0
CUST004248,19,0
CUST004248,20,0
CUST004248,21,0
CUST004248,22,0
CUST004248,23,0
CUST004248,24,0
CUST004248,25,0
CUST004248,26,0
CUST004248,27,0
CUST004248,28,0
CUST004248,29,0
CUST004248,30,0
CUST004248,31,1
CUST004248,32,1
CUST004248,33,1
CUST004248,34,1
CUST004248,35,1
CUST004248,36,1
CUST004248,37,1
CUST004248,38,1
CUST004248,39,1
CUST004248,40,1
CUST004248,41,0
CUST004248,42,0
CUST004248,43,0
CUST004248,44,0
CUST004248,45,0
CUST004248,46,0
CUST004248,47,0
CUST004249,19,0
CUST004249,20,0
CUST004249,21,0
CUST004249,22,0
CUST004249,23,0
CUST004249,24,0
CUST004249,25,0
CUST004249,26,0
CUST004249,27,0
CUST004249,28,0
CUST004249,29,0
CUST004249,30,0
CUST004249,31,0
CUST004249,32,0
CUST004249,33,0
CUST004249,34,0
CUST004249,35,0
CUST004249,36,0
CUST004249,37,0
CUST004249,38,0
CUST004249,39,0
CUST004249,40,0
CUST004249,41,0
CUST004249,42,0
CUST004249,43,0
CUST004249,44,0
CUST004249,45,0
CUST004249,46,0
CUST004249,47,0
CUST004250,19,0
CUST004250,20,0
CUST004250,21,0
CUST004250,22,0
CUST004250,23,0
CUST004250,24,0
CUST004250,25,0
CUST004250,26,0
CUST004250,27,0
CUST004250,28,0
CUST004250,29,0
CUST004250,30,1
CUST004250,31,1
CUST004250,32,1
CUST004250,33,1
CUST004250,34,1
CUST004250,35,1
CUST004250,36,1
CUST004250,37,1
CUST004250,38,1
CUST004250,39,1
CUST004250,40,1
CUST004250,41,1
CUST004250,42,1
CUST004250,43,1
CUST004250,44,1
CUST004250,45,1
CUST004250,46,1
CUST004250,47,1
CUST004251,19,0
CUST004251,20,0
CUST004251,21,0
CUST004251,22,0
CUST004251,23,0
CUST004251,24,0
CUST004251,25,0
CUST004251,26,0
CUST004251,27,0
CUST004251,28,0
CUST004251,29,0
CUST004251,30,0
CUST004251,31,0
CUST004251,32,0
CUST004251,33,0
CUST004251,34,0
CUST004251,35,0
CUST004251,36,0
CUST004251,37,0
CUST004251,38,0
CUST004251,39,0
CUST004251,40,0
CUST004251,41,0
CUST004251,42,0
CUST004251,43,0
CUST004251,44,0
CUST004251,45,0
CUST004251,46,0
CUST004251,47,0
CUST004252,19,0
CUST004252,20,0
CUST004252,21,0
CUST004252,22,0
CUST004252,23,0
CUST004252,24,0
CUST004252,25,0
CUST004252,26,0
CUST004252,27,0
CUST004252,28,0
CUST004252,29,1
CUST004252,30,1
CUST004252,31,1
CUST004252,32,1
CUST004252,33,1
CUST004252,34,1
CUST004252,35,1
CUST004252,36,1
CUST004252,37,1
CUST004252,38,1
CUST004252,39,1
CUST004252,40,1
CUST004252,41,1
CUST004252,42,1
CUST004252,43,1
CUST004252,44,1
CUST004252,45,1
CUST004252,46,1
CUST004252,47,0
CUST004253,19,0
CUST004253,20,0
CUST004253,21,0
CUST004253,22,0
CUST004253,23,0
CUST004253,24,0
CUST004253,25,0
CUST004253,26,0
CUST004253,27,0
CUST004253,28,0
CUST004253,29,0
CUST004253,30,0
CUST004253,31,1
CUST004253,32,1
CUST004253,33,0
CUST004253,34,0
CUST004253,35,0
CUST004253,36,1
CUST004253,37,1
CUST004253,38,1
CUST004253,39,1
CUST004253,40,1
CUST004253,41,1
CUST004253,42,1
CUST004253,43,1
CUST004253,44,1
CUST004253,45,1
CUST004253,46,0
CUST004253,47,0
CUST004254,19,0
CUST004254,20,0
CUST004254,21,0
CUST004254,22,0
CUST004254,23,0
CUST004254,24,0
CUST004254,25,0
CUST004254,26,0
CUST004254,27,0
CUST004254,28,0
CUST004254,29,0
CUST004254,30,0
CUST004254,31,1
CUST004254,32,1
CUST004254,33,1
CUST004254,34,1
CUST004254,35,1
CUST004254,36,1
CUST004254,37,1
CUST004254,38,1
CUST004254,39,1
CUST004254,40,1
CUST004254,41,1
CUST004254,42,1
CUST004254,43,1
CUST004254,44,1
CUST004254,45,1
CUST004254,46,1
CUST004254,47,1
CUST004255,19,0
CUST004255,20,0
CUST004255,21,0
CUST004255,22,0
CUST004255,23,0
CUST004255,24,0
CUST004255,25,0
CUST004255,26,0
CUST004255,27,0
CUST004255,28,0
CUST004255,29,0
CUST004255,30,1
CUST004255,31,1
CUST004255,32,1
CUST004255,33,1
CUST004255,34,1
CUST004255,35,1
CUST004255,36,1
CUST004255,37,1
CUST004255,38,1
CUST004255,39,1
CUST004255,40,1
CUST004255,41,1
CUST004255,42,1
CUST004255,43,1
CUST004255,44,1
CUST004255,45,0
CUST004255,46,0
CUST004255,47,0
CUST004256,19,0
CUST004256,20,0
CUST004256,21,0
CUST004256,22,0
CUST004256,23,0
CUST004256,24,0
CUST004256,25,0
CUST004256,26,0
CUST004256,27,0
CUST004256,28,0
CUST004256,29,0
CUST004256,30,0
CUST004256,31,1
CUST004256,32,1
CUST004256,33,1
CUST004256,34,1
CUST004256,35,1
CUST004256,36,1
CUST004256,37,1
CUST004256,38,1
CUST004256,39,1
CUST004256,40,1
CUST004256,41,0
CUST004256,42,0
CUST004256,43,0
CUST004256,44,0
CUST004256,45,0
CUST004256,46,0
CUST004256,47,0
CUST004257,19,0
CUST004257,20,0
CUST004257,21,0
CUST004257,22,0
CUST004257,23,0
CUST004257,24,0
CUST004257,25,0
CUST004257,26,0
CUST004257,27,0
CUST004257,28,0
CUST004257,29,0
CUST004257,30,0
CUST004257,31,0
CUST004257,32,0
CUST004257,33,0
CUST004257,34,0
CUST004257,35,0
CUST004257,36,0
CUST004257,37,0
CUST004257,38,0
CUST004257,39,0
CUST004257,40,0
CUST004257,41,0
CUST004257,42,0
CUST004257,43,0
CUST004257,44,0
CUST004257,45,0
CUST004257,46,0
CUST004257,47,0
CUST004258,19,0
CUST004258,20,0
CUST004258,21,0
CUST004258,22,0
CUST004258,23,0
CUST004258,24,0
CUST004258,25,0
CUST004258,26,0
CUST004258,27,0
CUST004258,28,0
CUST004258,29,1
CUST004258,30,1
CUST004258,31,1
CUST004258,32,1
CUST004258,33,1
CUST004258,34,1
CUST004258,35,1
CUST004258,36,1
CUST004258,37,1
CUST004258,38,1
CUST004258,39,1
CUST004258,40,1
CUST004258,41,1
CUST004258,42,1
CUST004258,43,1
CUST004258,44,1
CUST004258,45,0
CUST004258,46,0
CUST004258,47,0
CUST004259,19,0
CUST004259,20,0
CUST004259,21,0
CUST004259,22,0
CUST004259,23,0
CUST004259,24,0
CUST004259,25,0
CUST004259,26,0
CUST004259,27,0
CUST004259,28,0
CUST004259,29,0
CUST004259,30,0
CUST004259,31,0
CUST004259,32,0
CUST004259,33,0
CUST004259,34,0
CUST004259,35,1
CUST004259,36,1
CUST004259,37,1
CUST004259,38,1
CUST004259,39,1
CUST004259,40,1
CUST004259,41,1
CUST004259,42,1
CUST004259,43,1
CUST004259,44,1
CUST004259,45,0
CUST004259,46,0
CUST004259,47,0
CUST004260,19,0
CUST004260,20,0
CUST004260,21,0
CUST004260,22,0
CUST004260,23,0
CUST004260,24,0
CUST004260,25,0
CUST004260,26,0
CUST004260,27,0
CUST004260,28,0
CUST004260,29,0
CUST004260,30,0
CUST004260,31,0
CUST004260,32,0
CUST004260,33,0
CUST004260,34,0
CUST004260,35,0
CUST004260,36,0
CUST004260,37,0
CUST004260,38,1
CUST004260,39,1
CUST004260,40,1
CUST004260,41,1
CUST004260,42,1
CUST004260,43,1
CUST004260,44,1
CUST004260,45,1
CUST004260,46,1
CUST004260,47,1
CUST004261,19,0
CUST004261,20,0
CUST004261,21,0
CUST004261,22,0
CUST004261,23,0
CUST004261,24,0
CUST004261,25,0
CUST004261,26,0
CUST004261,27,0
CUST004261,28,0
CUST004261,29,0
CUST004261,30,0
CUST004261,31,0
CUST004261,32,0
CUST004261,33,0
CUST004261,34,0
CUST004261,35,0
CUST004261,36,1
CUST004261,37,1
CUST004261,38,1
CUST004261,39,1
CUST004261,40,1
CUST004261,41,1
CUST004261,42,1
CUST004261,43,1
CUST004261,44,1
CUST004261,45,1
CUST004261,46,0
CUST004261,47,0
CUST004262,19,0
CUST004262,20,0
CUST004262,21,0
CUST004262,22,0
CUST004262,23,0
CUST004262,24,0
CUST004262,25,0
CUST004262,26,0
CUST004262,27,0
CUST004262,28,0
CUST004262,29,0
CUST004262,30,1
CUST004262,31,1
CUST004262,32,1
CUST004262,33,1
CUST004262,34,1
CUST004262,35,1
CUST004262,36,1
CUST004262,37,1
CUST004262,38,1
CUST004262,39,0
CUST004262,40,0
CUST004262,41,0
CUST004262,42,0
CUST004262,43,0
CUST004262,44,0
CUST004262,45,0
CUST004262,46,0
CUST004262,47,0
CUST004263,19,0
CUST004263,20,0
CUST004263,21,0
CUST004263,22,0
CUST004263,23,0
CUST004263,24,0
CUST004263,25,0
CUST004263,26,0
CUST004263,27,0
CUST004263,28,0
CUST004263,29,0
CUST004263,30,0
CUST004263,31,1
CUST004263,32,1
CUST004263,33,1
CUST004263,34,1
CUST004263,35,1
CUST004263,36,1
CUST004263,37,1
CUST004263,38,1
CUST004263,39,1
CUST004263,40,0
CUST004263,41,0
CUST004263,42,0
CUST004263,43,0
CUST004263,44,0
CUST004263,45,0
CUST004263,46,0
CUST004263,47,0
CUST004264,19,0
CUST004264,20,0
CUST004264,21,0
CUST004264,22,0
CUST004264,23,0
CUST004264,24,0
CUST004264,25,0
CUST004264,26,0
CUST004264,27,0
CUST004264,28,0
CUST004264,29,0
CUST004264,30,1
CUST004264,31,1
CUST004264,32,1
CUST004264,33,1
CUST004264,34,1
CUST004264,35,1
CUST004264,36,1
CUST004264,37,1
CUST004264,38,1
CUST004264,39,1
CUST004264,40,1
CUST004264,41,0
CUST004264,42,0
CUST004264,43,1
CUST004264,44,1
CUST004264,45,0
CUST004264,46,0
CUST004264,47,0
CUST004265,19,0
CUST004265,20,0
CUST004265,21,0
CUST004265,22,0
CUST004265,23,0
CUST004265,24,0
CUST004265,25,0
CUST004265,26,0
CUST004265,27,0
CUST004265,28,0
CUST004265,29,1
CUST004265,30,1
CUST004265,31,1
CUST004265,32,1
CUST004265,33,1
CUST004265,34,0
CUST004265,35,0
CUST004265,36,0
CUST004265,37,1
CUST004265,38,1
CUST004265,39,0
CUST004265,40,0
CUST004265,41,0
CUST004265,42,0
CUST004265,43,0
CUST004265,44,1
CUST004265,45,1
CUST004265,46,1
CUST004265,47,0
CUST004266,19,0
CUST004266,20,0
CUST004266,21,0
CUST004266,22,0
CUST004266,23,0
CUST004266,24,0
CUST004266,25,0
CUST004266,26,0
CUST004266,27,0
CUST004266,28,0
CUST004266,29,0
CUST004266,30,0
CUST004266,31,0
CUST004266,32,0
CUST004266,33,0
CUST004266,34,0
CUST004266,35,0
CUST004266,36,0
CUST004266,37,0
CUST004266,38,0
CUST004266,39,0
CUST004266,40,0
CUST004266,41,0
CUST004266,42,0
CUST004266,43,0
CUST004266,44,0
CUST004266,45,0
CUST004266,46,0
CUST004266,47,0
CUST004267,19,0
CUST004267,20,0
CUST004267,21,0
CUST004267,22,0
CUST004267,23,0
CUST004267,24,0
CUST004267,25,0
CUST004267,26,0
CUST004267,27,0
CUST004267,28,0
CUST004267,29,0
CUST004267,30,0
CUST004267,31,0
CUST004267,32,0
CUST004267,33,0
CUST004267,34,0
CUST004267,35,1
CUST004267,36,1
CUST004267,37,1
CUST004267,38,1
CUST004267,39,1
CUST004267,40,1
CUST004267,41,1
CUST004267,42,1
CUST004267,43,1
CUST004267,44,1
CUST004267,45,0
CUST004267,46,0
CUST004267,47,0
CUST004268,19,0
CUST004268,20,0
CUST004268,21,0
CUST004268,22,0
CUST004268,23,0
CUST004268,24,0
CUST004268,25,0
CUST004268,26,0
CUST004268,27,0
CUST004268,28,0
CUST004268,29,0
CUST004268,30,0
CUST004268,31,0
CUST004268,32,0
CUST004268,33,0
CUST004268,34,0
CUST004268,35,0
CUST004268,36,0
CUST004268,37,0
CUST004268,38,1
CUST004268,39,1
CUST004268,40,1
CUST004268,41,1
CUST004268,42,1
CUST004268,43,1
CUST004268,44,1
CUST004268,45,1
CUST004268,46,0
CUST004268,47,0
CUST004269,19,0
CUST004269,20,0
CUST004269,21,0
CUST004269,22,0
CUST004269,23,0
CUST004269,24,0
CUST004269,25,0
CUST004269,26,0
CUST004269,27,0
CUST004269,28,0
CUST004269,29,1
CUST004269,30,1
CUST004269,31,1
CUST004269,32,1
CUST004269,33,1
CUST004269,34,1
CUST004269,35,1
CUST004269,36,1
CUST004269,37,1
CUST004269,38,1
CUST004269,39,1
CUST004269,40,1
CUST004269,41,1
CUST004269,42,1
CUST004269,43,1
CUST004269,44,1
CUST004269,45,1
CUST004269,46,1
CUST004269,47,1
CUST004270,19,0
CUST004270,20,0
CUST004270,21,0
CUST004270,22,0
CUST004270,23,0
CUST004270,24,0
CUST004270,25,0
CUST004270,26,0
CUST004270,27,0
CUST004270,28,0
CUST004270,29,1
CUST004270,30,1
CUST004270,31,1
CUST004270,32,1
CUST004270,33,1
CUST004270,34,1
CUST004270,35,1
CUST004270,36,1
CUST004270,37,1
CUST004270,38,1
CUST004270,39,0
CUST004270,40,0
CUST004270,41,0
CUST004270,42,0
CUST004270,43,0
CUST004270,44,0
CUST004270,45,0
CUST004270,46,0
CUST004270,47,0
CUST004271,19,0
CUST004271,20,0
CUST004271,21,0
CUST004271,22,0
CUST004271,23,0
CUST004271,24,0
CUST004271,25,0
CUST004271,26,0
CUST004271,27,0
CUST004271,28,0
CUST004271,29,0
CUST004271,30,0
CUST004271,31,1
CUST004271,32,1
CUST004271,33,1
CUST004271,34,1
CUST004271,35,1
CUST004271,36,1
CUST004271,37,1
CUST004271,38,1
CUST004271,39,1
CUST004271,40,1
CUST004271,41,1
CUST004271,42,1
CUST004271,43,1
CUST004271,44,1
CUST004271,45,1
CUST004271,46,1
CUST004271,47,1
CUST004272,19,0
CUST004272,20,0
CUST004272,21,0
CUST004272,22,0
CUST004272,23,0
CUST004272,24,0
CUST004272,25,0
CUST004272,26,0
CUST004272,27,0
CUST004272,28,0
CUST004272,29,0
CUST004272,30,1
CUST004272,31,1
CUST004272,32,1
CUST004272,33,1
CUST004272,34,1
CUST004272,35,1
CUST004272,36,1
CUST004272,37,1
CUST004272,38,1
CUST004272,39,1
CUST004272,40,1
CUST004272,41,1
CUST004272,42,1
CUST004272,43,1
CUST004272,44,0
CUST004272,45,0
CUST004272,46,0
CUST004272,47,0
CUST004273,19,0
CUST004273,20,0
CUST004273,21,0
CUST004273,22,0
CUST004273,23,0
CUST004273,24,0
CUST004273,25,0
CUST004273,26,0
CUST004273,27,0
CUST004273,28,0
CUST004273,29,1
CUST004273,30,1
CUST004273,31,1
CUST004273,32,0
CUST004273,33,0
CUST004273,34,0
CUST004273,35,0
CUST004273,36,0
CUST004273,37,0
CUST004273,38,0
CUST004273,39,0
CUST004273,40,0
CUST004273,41,0
CUST004273,42,0
CUST004273,43,0
CUST004273,44,0
CUST004273,45,0
CUST004273,46,0
CUST004273,47,0
CUST004274,19,0
CUST004274,20,0
CUST004274,21,0
CUST004274,22,0
CUST004274,23,0
CUST004274,24,0
CUST004274,25,0
CUST004274,26,0
CUST004274,27,0
CUST004274,28,0
CUST004274,29,0
CUST004274,30,0
CUST004274,31,1
CUST004274,32,1
CUST004274,33,1
CUST004274,34,1
CUST004274,35,1
CUST004274,36,1
CUST004274,37,1
CUST004274,38,1
CUST004274,39,1
CUST004274,40,1
CUST004274,41,0
CUST004274,42,0
CUST004274,43,0
CUST004274,44,0
CUST004274,45,0
CUST004274,46,0
CUST004274,47,0
CUST004275,19,0
CUST004275,20,0
CUST004275,21,0
CUST004275,22,0
CUST004275,23,0
CUST004275,24,0
CUST004275,25,0
CUST004275,26,0
CUST004275,27,0
CUST004275,28,0
CUST004275,29,0
CUST004275,30,0
CUST004275,31,1
CUST004275,32,1
CUST004275,33,1
CUST004275,34,1
CUST004275,35,1
CUST004275,36,1
CUST004275,37,1
CUST004275,38,1
CUST004275,39,1
CUST004275,40,1
CUST004275,41,0
CUST004275,42,0
CUST004275,43,0
CUST004275,44,0
CUST004275,45,0
CUST004275,46,0
CUST004275,47,0
CUST004276,19,0
CUST004276,20,0
CUST004276,21,0
CUST004276,22,0
CUST004276,23,0
CUST004276,24,0
CUST004276,25,0
CUST004276,26,0
CUST004276,27,0
CUST004276,28,0
CUST004276,29,0
CUST004276,30,0
CUST004276,31,0
CUST004276,32,0
CUST004276,33,0
CUST004276,34,0
CUST004276,35,0
CUST004276,36,0
CUST004276,37,1
CUST004276,38,1
CUST004276,39,1
CUST004276,40,1
CUST004276,41,1
CUST004276,42,1
CUST004276,43,1
CUST004276,44,1
CUST004276,45,1
CUST004276,46,0
